,transaction_unique_identifier,price,date_of_transfer,postcode,property_type,new_build_flag,tenure_type,primary_addressable_object_name,secondary_addressable_object_name,street,locality,town_city,district,county,ppd_category_type,record_status,db_id,housenumber,addr:city,addr:interpolation,addr:street,source,geometry,amenity,indoor,operator,operator:wikidata,postal_code,ref,addr:full,building,leisure,name,sport,wheelchair,access,building:levels,roof:levels,brand,brand:wikidata,toilets:wheelchair,note,opening_hours,website,addr:housename,historic,addr:country,bunker_type,military,source:name,source:addr:postcode,covered,tourism,locked,nodes,ref:university_of_cambridge,charge,fee,length,lit,location,swimming_pool,network,noaddress,wikidata,wikimedia_commons,occupier,alt_ref,source:ref,old_name,twitter,brand:wikipedia,fhrs:authority,fhrs:id,fhrs:local_authority_id,stars,comedy,note:phone,phone,wikipedia,denomination,ref:dove,religion,roof:shape,contact:website,official_name,shop,check_date,description,source:occupier,landuse,railway,railway:ref,railway:signal_box,roof:orientation,alt_name,floor:material,food,internet_access,outdoor_seating,real_ale,website:menu,wheelchair:description,air_conditioning,payment:cash,old_old_name,start_date,source:operator,ref:edubase,url,email,house,beer_garden,internet_access:fee,old_fhrs:id,source:addr:housenumber,source:wifi,building:levels:underground,social_facility,social_facility:for,office,source:addr,healthcare,disused:shop,disused:amenity,takeaway,cuisine,source:fhrs:id,male,reg_charity_no,service_times:url,unisex,cyclestreets_id,abandoned,check_date:opening_hours,opening_hours:signed,origin,abandoned:shop,check_date:currency:XBT,contact:facebook,currency:XBT,payment:lightning,payment:lightning_contactless,payment:onchain,service:bicycle:pump,diet:halal,dispensing,beauty,tailor:alteration_service,diet:vegan,diet:vegetarian,organic,charity,service:bicycle:repair,service:bicycle:retail,bicycle_parking,capacity,operator:type,amenity_1,ref_1,max_age,min_age,school:boarding,school:type,contact:instagram,music,note:real_ale,ref:GB:uprn,school:trust,nohousenumber,indoor_seating,accommodation,description:floor,smoking,power,substation,builder,overall_site,gas_insulated,layer,HE_ref,listed_status,building:flats,fixme,roof:direction,ways,type,latitude,longitude,osm_house_range
101,{4A2BC9EB-CFD2-42E8-918B-A77FA8EBA8C7},795000,2008-07-29,cb1 2dy,S,N,F,14,,TENISON AVENUE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,28764514,14,Cambridge,,Tenison Avenue,,"POLYGON ((0.133974 52.1965757, 0.133902 52.1965777, 0.1339108 52.1966977, 0.133984 52.1966957, 0.133974 52.1965757))",,,,,,,,house,,,,,,,,,,,,,,,,,,,,,,,,"[4298204654, 1480487978, 1480488088, 4298204664, 4298204654]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19663686488752,0.1339427145828561,14
102,{ADA179E4-183B-4750-861B-89CC55AA554F},612500,2009-07-17,cb1 2dy,T,N,F,26,,TENISON AVENUE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,29666446,26,Cambridge,,Tenison Avenue,,"POLYGON ((0.1332768 52.1966078, 0.1332047 52.1966105, 0.1332138 52.1966993, 0.1332859 52.1966966, 0.1332768 52.1966078))",,,,,,,,house,,,,,,,,,,,,,,,,,,,,,,,,"[4298204656, 4298204658, 4298204666, 4298204665, 4298204656]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19665355,0.1332453,26
103,{AB7507CC-0DE8-402B-9366-8AF5A652E511},717500,2010-01-15,cb1 2dy,S,N,F,20,,TENISON AVENUE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,30454418,20,Cambridge,,Tenison Avenue,,"POLYGON ((0.1334948 52.1967208, 0.133572 52.1967169, 0.1335567 52.1966044, 0.133482 52.1966082, 0.1334948 52.1967208))",,,,,,,,house,,,,,,,,,,,,,,,,,,,,,,,,"[4298204670, 1480487950, 1480487915, 4298204657, 4298204670]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19666288324318,0.1335264149820812,20
104,{CEF0DF8B-64A9-4AFB-9758-D026EA7F2D1F},125000,2010-06-01,cb1 2dy,T,N,F,24,,TENISON AVENUE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,30472513,24,Cambridge,,Tenison Avenue,,"POLYGON ((0.1333488 52.196605, 0.1332768 52.1966078, 0.1332859 52.1966966, 0.1333579 52.1966938, 0.1333488 52.196605))",,,,,,,,house,,,,,,,,,,,,,,,,,,,,,,,,"[1480488231, 4298204656, 4298204665, 1480487931, 1480488231]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.1966508,0.13331735,24
105,{F87E72F8-A270-176C-E053-6B04A8C0D2BE},640000,2023-02-21,cb1 2dz,T,N,F,9,,MAWSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,15192723,9,Cambridge,,Mawson Road,survey,"POLYGON ((0.1358134 52.2, 0.1358025 52.2000053, 0.1358416 52.2000399, 0.1359194 52.2000107, 0.1359831 52.1999869, 0.1359549 52.1999614, 0.1359174 52.1999741, 0.1359022 52.1999633, 0.1358134 52.2))",,,,,,,,house,,,,,,,,,,,,,,,,,,,,,,,,"[1481768924, 1481768860, 1481768906, 1481768911, 1481768878, 1481768898, 1481768880, 1481768888, 1481768924]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,terraced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19999760021122,0.13588921758428113,9
106,{DB246E7C-B1CB-46DD-85F2-8309B15390E0},211000,1999-12-03,cb1 2dz,T,N,F,13,,MAWSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,17061342,13,Cambridge,,Mawson Road,survey,"POLYGON ((0.1357504 52.1999096, 0.135737 52.1999154, 0.1357839 52.1999565, 0.1358818 52.1999195, 0.1358359 52.1998789, 0.1357504 52.1999096))",,,,,,,,house,,,,,,,,,,,,,,,,,,,,,,,,"[1481768901, 1481768857, 1481768872, 1481768891, 1481768867, 1481768901]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,terraced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19991749096415,0.1358092578977292,13
107,{B1106C15-2583-4A68-BF39-736696D5E30E},200000,1999-10-25,cb1 2dz,T,N,F,67,,MAWSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,17435841,67,Cambridge,,Mawson Place,survey,"POLYGON ((0.1349208 52.1988357, 0.1349112 52.1988388, 0.1349457 52.1988781, 0.1349552 52.1988749, 0.1350567 52.1988415, 0.1350222 52.1988022, 0.1349208 52.1988357))",,,,,,,,house,,,,,,,,,,,,,,,,,,,,,,,,"[1481762520, 1481762503, 1481762536, 1481762486, 1481762522, 1481762575, 1481762520]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,terraced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.198840142946295,0.13498396975373753,67
108,{F9AE3818-39CB-48DF-A9EA-2D32363BC1F0},367500,2005-07-12,cb1 2dz,T,N,F,67,,MAWSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,25469307,67,Cambridge,,Mawson Place,survey,"POLYGON ((0.1349208 52.1988357, 0.1349112 52.1988388, 0.1349457 52.1988781, 0.1349552 52.1988749, 0.1350567 52.1988415, 0.1350222 52.1988022, 0.1349208 52.1988357))",,,,,,,,house,,,,,,,,,,,,,,,,,,,,,,,,"[1481762520, 1481762503, 1481762536, 1481762486, 1481762522, 1481762575, 1481762520]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,terraced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.198840142946295,0.13498396975373753,67
109,{F958298E-123D-4ADB-802C-BC43DC646DF0},123000,1996-12-20,cb1 2ea,D,N,F,26,,MAWSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,33222,26,Cambridge,,Mawson Road,survey,"POLYGON ((0.1354085 52.1998086, 0.1355025 52.1997746, 0.1354694 52.1997402, 0.1353755 52.1997742, 0.1354085 52.1998086))",,,,,,,,house,,,,,,,,,,,,,,,,,,,,,,,,"[1481749512, 1481749510, 1481749483, 1481749467, 1481749512]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19977440005235,0.13543898328672646,26
110,{63F62411-918B-43F3-BC29-544875B175B5},78000,1996-11-14,cb1 2ea,T,N,F,42,,MAWSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,674108,42,Cambridge,,Mawson Road,survey,"POLYGON ((0.1350938 52.1992683, 0.1350033 52.1992976, 0.1350316 52.1993293, 0.1351201 52.1993005, 0.1350938 52.1992683))",,,,,,,,house,,,,,,,,,,,,,,,,,,,,,,,,"[1481749594, 1481749540, 1481749622, 1481749480, 1481749594]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,terraced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19929887731911,0.13506212443854887,42
111,{FFB9116B-FA93-43C0-A6DD-EB8062A64DD3},455000,2012-11-08,cb1 2ea,D,N,F,26,,MAWSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,3605566,26,Cambridge,,Mawson Road,survey,"POLYGON ((0.1354085 52.1998086, 0.1355025 52.1997746, 0.1354694 52.1997402, 0.1353755 52.1997742, 0.1354085 52.1998086))",,,,,,,,house,,,,,,,,,,,,,,,,,,,,,,,,"[1481749512, 1481749510, 1481749483, 1481749467, 1481749512]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19977440005235,0.13543898328672646,26
112,{C3C3F9B6-9D6B-362B-E053-6B04A8C03ACC},550000,2021-03-12,cb1 2ea,O,N,F,18,,MAWSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,B,A,13156674,18,Cambridge,,Mawson Road,survey,"POLYGON ((0.1355725 52.1999919, 0.1356592 52.1999581, 0.1356216 52.1999104, 0.1355262 52.1999458, 0.1355725 52.1999919))",,,,,,,,house,,,,,,,,,,,,,,,,,,,,,,,,"[1481623852, 1481623854, 1481623857, 1481623856, 1481623852]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19995130371937,0.13559437869994734,18
113,{E53EDD2D-619F-83EC-E053-6B04A8C03A59},740000,2022-06-30,cb1 2ea,S,N,F,46,,MAWSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,13692016,46,Cambridge,,Mawson Road,survey,"POLYGON ((0.1349167 52.1992242, 0.1349565 52.1992709, 0.1349743 52.199265, 0.1350664 52.1992348, 0.1350356 52.1991978, 0.1350141 52.1991895, 0.1349167 52.1992242))",,,,,,,,house,,,,,,,,,,,,,,,,,,,,,,,,"[1481749610, 1481749605, 1481749530, 1481749607, 1481749479, 1481749584, 1481749610]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,terraced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19922916377082,0.13499121001812656,46
114,{D93B27B0-5867-3100-E053-6C04A8C08887},450000,2022-01-28,cb1 2ea,S,N,F,50,,MAWSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,14411963,50,Cambridge,,Mawson Road,survey,"POLYGON ((0.1349734 52.1991436, 0.1349369 52.1991024, 0.1348223 52.1991386, 0.134858 52.1991815, 0.1349734 52.1991436))",,,,,,,,house,,,,,,,,,,,,,,,,,,,,,,,,"[1481749600, 1481749559, 1481749599, 1481749589, 1481749600]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,terraced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19914166188462,0.13489743881968716,50
115,{99875235-8B5A-4EA0-B516-A49D3B113163},115000,1998-06-30,cb1 2ea,S,N,F,46,,MAWSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,16477055,46,Cambridge,,Mawson Road,survey,"POLYGON ((0.1349167 52.1992242, 0.1349565 52.1992709, 0.1349743 52.199265, 0.1350664 52.1992348, 0.1350356 52.1991978, 0.1350141 52.1991895, 0.1349167 52.1992242))",,,,,,,,house,,,,,,,,,,,,,,,,,,,,,,,,"[1481749610, 1481749605, 1481749530, 1481749607, 1481749479, 1481749584, 1481749610]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,terraced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19922916377082,0.13499121001812656,46
116,{EE73384D-EEBE-456D-A8E4-F58A96E6E01B},277500,2003-08-29,cb1 2ea,D,N,F,26,,MAWSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,23144342,26,Cambridge,,Mawson Road,survey,"POLYGON ((0.1354085 52.1998086, 0.1355025 52.1997746, 0.1354694 52.1997402, 0.1353755 52.1997742, 0.1354085 52.1998086))",,,,,,,,house,,,,,,,,,,,,,,,,,,,,,,,,"[1481749512, 1481749510, 1481749483, 1481749467, 1481749512]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19977440005235,0.13543898328672646,26
117,{6C558DA8-7877-4AEF-9875-EB54DEC13C27},303000,2003-09-05,cb1 2ea,D,N,F,18,,MAWSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,23263676,18,Cambridge,,Mawson Road,survey,"POLYGON ((0.1355725 52.1999919, 0.1356592 52.1999581, 0.1356216 52.1999104, 0.1355262 52.1999458, 0.1355725 52.1999919))",,,,,,,,house,,,,,,,,,,,,,,,,,,,,,,,,"[1481623852, 1481623854, 1481623857, 1481623856, 1481623852]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19995130371937,0.13559437869994734,18
118,{8307447D-AD43-457E-B47E-0A6D28FC8CD8},216000,2005-02-18,cb1 2ea,S,N,F,50,,MAWSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,25398745,50,Cambridge,,Mawson Road,survey,"POLYGON ((0.1349734 52.1991436, 0.1349369 52.1991024, 0.1348223 52.1991386, 0.134858 52.1991815, 0.1349734 52.1991436))",,,,,,,,house,,,,,,,,,,,,,,,,,,,,,,,,"[1481749600, 1481749559, 1481749599, 1481749589, 1481749600]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,terraced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19914166188462,0.13489743881968716,50
119,{6E052E8D-72B6-4844-8128-10B6A01D50D6},264000,1996-01-31,cb1 2ep,S,N,F,10,,GRESHAM ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,474179,10,Cambridge,,Gresham Road,bing,"POLYGON ((0.1317015 52.1982641, 0.1318177 52.1981956, 0.1319315 52.1982682, 0.1318153 52.1983367, 0.1317015 52.1982641))",,,,,,,,house,,,,,,,,,,,,,,,,,,,,,,,,"[1822995471, 1822995466, 1822995536, 1822995537, 1822995471]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19826615000001,0.13181650000000003,10
120,{CB0035E6-7665-58AE-E053-6B04A8C091AF},614400,2019-11-15,cb1 2fb,O,N,L,"THE TAMBURLAINE, 27 - 29",,STATION ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,B,A,10568758,27,Cambridge,,Station Road,,"POLYGON ((0.1359706 52.1949146, 0.1358445 52.1945848, 0.1351675 52.1946799, 0.135287 52.1949647, 0.1356723 52.1949093, 0.1356914 52.1949548, 0.1359706 52.1949146))",,,Dalata Hotel Group plc,,,,,yes,,Clayton Hotel Cambridge,,yes,,8,,Clayton Hotels,,,,,https://www.claytonhotelcambridge.com/,,,,,,,,,hotel,,"[664495351, 664495352, 664495353, 664495350, 8503743623, 8503743624, 664495351]",yes,,,,,,,,,,,,,,The Tamburlaine,,,,1473691,,,,,,,,,,flat,,,,,,,,,,,,,,,wlan,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19478290994378,0.13557873332894224,
121,{9B361206-FB3C-1904-E053-6B04A8C0EEB5},22240000,2019-11-15,cb1 2fb,O,N,F,"THE TAMBURLAINE, 27 - 29",,STATION ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,B,A,10572377,27,Cambridge,,Station Road,,"POLYGON ((0.1359706 52.1949146, 0.1358445 52.1945848, 0.1351675 52.1946799, 0.135287 52.1949647, 0.1356723 52.1949093, 0.1356914 52.1949548, 0.1359706 52.1949146))",,,Dalata Hotel Group plc,,,,,yes,,Clayton Hotel Cambridge,,yes,,8,,Clayton Hotels,,,,,https://www.claytonhotelcambridge.com/,,,,,,,,,hotel,,"[664495351, 664495352, 664495353, 664495350, 8503743623, 8503743624, 664495351]",yes,,,,,,,,,,,,,,The Tamburlaine,,,,1473691,,,,,,,,,,flat,,,,,,,,,,,,,,,wlan,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19478290994378,0.13557873332894224,
122,{01EB45F0-79A2-40F3-E063-4704A8C05FDE},20100000,2023-02-21,cb1 2fb,O,N,F,"THE TAMBURLAINE, 27 - 29",,STATION ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,B,A,14880058,27,Cambridge,,Station Road,,"POLYGON ((0.1359706 52.1949146, 0.1358445 52.1945848, 0.1351675 52.1946799, 0.135287 52.1949647, 0.1356723 52.1949093, 0.1356914 52.1949548, 0.1359706 52.1949146))",,,Dalata Hotel Group plc,,,,,yes,,Clayton Hotel Cambridge,,yes,,8,,Clayton Hotels,,,,,https://www.claytonhotelcambridge.com/,,,,,,,,,hotel,,"[664495351, 664495352, 664495353, 664495350, 8503743623, 8503743624, 664495351]",yes,,,,,,,,,,,,,,The Tamburlaine,,,,1473691,,,,,,,,,,flat,,,,,,,,,,,,,,,wlan,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19478290994378,0.13557873332894224,
123,{D47C7FD7-5608-415F-B06F-C73CF8A6E23E},519950,2013-08-29,cb1 2fg,F,Y,L,"MEADE HOUSE, 2",37,MILL PARK,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,3804013,2,Cambridge,,Mill Park,,"POLYGON ((0.1355281 52.1937954, 0.1358806 52.1937, 0.1357732 52.193551, 0.1354208 52.1936463, 0.1355281 52.1937954))",,,,,,,,residential,,,,,,7,,,,,,,,Meade House,,,,,,,,,,"[2655851307, 2655851308, 2655851309, 2655851299, 2655851307]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19367318332834,0.1356506666239354,2
124,{8930C1F2-0CB1-468F-87A5-52BFA3A6A7E8},260000,2013-08-29,cb1 2fg,F,Y,L,"MEADE HOUSE, 2",31,MILL PARK,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,3806112,2,Cambridge,,Mill Park,,"POLYGON ((0.1355281 52.1937954, 0.1358806 52.1937, 0.1357732 52.193551, 0.1354208 52.1936463, 0.1355281 52.1937954))",,,,,,,,residential,,,,,,7,,,,,,,,Meade House,,,,,,,,,,"[2655851307, 2655851308, 2655851309, 2655851299, 2655851307]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19367318332834,0.1356506666239354,2
125,{FC4A364E-2A8F-4B23-9BC8-8A8F5DAB6867},515000,2013-08-29,cb1 2fg,F,Y,L,"MEADE HOUSE, 2",38,MILL PARK,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,3823505,2,Cambridge,,Mill Park,,"POLYGON ((0.1355281 52.1937954, 0.1358806 52.1937, 0.1357732 52.193551, 0.1354208 52.1936463, 0.1355281 52.1937954))",,,,,,,,residential,,,,,,7,,,,,,,,Meade House,,,,,,,,,,"[2655851307, 2655851308, 2655851309, 2655851299, 2655851307]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19367318332834,0.1356506666239354,2
126,{CED2E5DD-0971-4F7B-8F9D-C2FE2BEBF063},232000,2013-09-06,cb1 2fg,F,Y,L,"MEADE HOUSE, 2",8,MILL PARK,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,3898020,2,Cambridge,,Mill Park,,"POLYGON ((0.1355281 52.1937954, 0.1358806 52.1937, 0.1357732 52.193551, 0.1354208 52.1936463, 0.1355281 52.1937954))",,,,,,,,residential,,,,,,7,,,,,,,,Meade House,,,,,,,,,,"[2655851307, 2655851308, 2655851309, 2655851299, 2655851307]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19367318332834,0.1356506666239354,2
127,{51F990C6-CF4A-401D-B3E0-09C3C1AA0369},349750,2013-08-29,cb1 2fg,F,Y,L,"MEADE HOUSE, 2",13,MILL PARK,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,3947178,2,Cambridge,,Mill Park,,"POLYGON ((0.1355281 52.1937954, 0.1358806 52.1937, 0.1357732 52.193551, 0.1354208 52.1936463, 0.1355281 52.1937954))",,,,,,,,residential,,,,,,7,,,,,,,,Meade House,,,,,,,,,,"[2655851307, 2655851308, 2655851309, 2655851299, 2655851307]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19367318332834,0.1356506666239354,2
128,{A610415C-C424-435B-B2EB-8D4F083AD920},247500,2013-08-29,cb1 2fg,F,Y,L,"MEADE HOUSE, 2",15,MILL PARK,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,3981985,2,Cambridge,,Mill Park,,"POLYGON ((0.1355281 52.1937954, 0.1358806 52.1937, 0.1357732 52.193551, 0.1354208 52.1936463, 0.1355281 52.1937954))",,,,,,,,residential,,,,,,7,,,,,,,,Meade House,,,,,,,,,,"[2655851307, 2655851308, 2655851309, 2655851299, 2655851307]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19367318332834,0.1356506666239354,2
129,{947C8BD3-25C7-49C3-BD70-265427A6BC8B},374950,2013-08-30,cb1 2fg,F,Y,L,"MEADE HOUSE, 2",19,MILL PARK,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,3996112,2,Cambridge,,Mill Park,,"POLYGON ((0.1355281 52.1937954, 0.1358806 52.1937, 0.1357732 52.193551, 0.1354208 52.1936463, 0.1355281 52.1937954))",,,,,,,,residential,,,,,,7,,,,,,,,Meade House,,,,,,,,,,"[2655851307, 2655851308, 2655851309, 2655851299, 2655851307]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19367318332834,0.1356506666239354,2
